RecordId,Name,PhdEntityType,TagNo,Active,Description,ParentTag,ClassTag,TagUnits,Tolerance,ToleranceType,Collection,DemandCalculation,ManualInput,PutDownload,DataStore,RangeChkDisable,DataEdit,ArchiveResample,EPKSExceptionTag,FileStream,SourceTag,SourceTagUnits,ScanFrequency,SourceDeadband,HighExtreme,LowExtreme,Quantum,HighHighLimit,HighLimit,LowLimit,LowLowLimit,HighHighEnable,HighEnable,LowEnable,LowLowEnable,SmoothingConstant,CompressionToleranceFactor,MinimumCompressionTolerance,GrossErrorSigmaLimit,GrossErrorSamples,NoiseGateLevel,PercentRecordFill,SpecQueueSize,ExtrapolationDamping,ResampleMethod,SourceTagIndexA,SourceTagIndexB,SourceTagIndexC,SourceTagIndexD,InterpolationMethod,UserDefined1,UserDefined2,ScanTimeStampUnit,TimeStamp,ExtendedSourceTag,Asset,Item,Function,RuleName,SynchronizationEnable,DigitalEnumEnable,DigitalEnumeration,MachineName,CollectorName,SourceSystem,SourceTagType,SourceTagAttribute,SourceName,CompressionSetting,VirtualTagCalculation
512,4022FI306_ACCU.PVALGO.PV,T,512,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI306_ACCU.PVALGO.PV,40-22,/Assets/S-plant/40-22/4022FI306_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI306_ACCU.PVALGO.PV,-1,
513,4022FI307_ACCU.TOTALIZER.PV,T,513,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,l,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI307_ACCU.TOTALIZER.PV,40-22,/Assets/S-plant/40-22/4022FI307_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI307_ACCU.TOTALIZER.PV,-1,
514,4022FI307_ACCU.PVALGO.PV,T,514,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI307_ACCU.PVALGO.PV,40-22,/Assets/S-plant/40-22/4022FI307_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI307_ACCU.PVALGO.PV,-1,
515,4022FI309_ACCU.TOTALIZER.PV,T,515,TRUE,Lutnøytralisering av sulfonsyre,EXP_PARENT,FALSE,l,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI309_ACCU.TOTALIZER.PV,40-22,/Assets/S-plant/40-22/4022FI309_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI309_ACCU.TOTALIZER.PV,-1,
516,4022FI309_ACCU.PVALGO.PV,T,516,TRUE,Lutnøytralisering av sulfonsyre,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI309_ACCU.PVALGO.PV,40-22,/Assets/S-plant/40-22/4022FI309_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI309_ACCU.PVALGO.PV,-1,
517,4022FI342_ACCU.TOTALIZER.PV,T,517,TRUE,Dosering av PEG,EXP_PARENT,FALSE,l,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI342_ACCU.TOTALIZER.PV,40-22,/Assets/S-plant/40-22/4022FI342_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI342_ACCU.TOTALIZER.PV,-1,
518,4022FI342_ACCU.PVALGO.PV,T,518,TRUE,Dosering av PEG,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI342_ACCU.PVALGO.PV,40-22,/Assets/S-plant/40-22/4022FI342_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI342_ACCU.PVALGO.PV,-1,
519,4022FI562_ACCU.TOTALIZER.PV,T,519,TRUE,Dosering av PEG,EXP_PARENT,FALSE,kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI562_ACCU.TOTALIZER.PV,40-22,/Assets/S-plant/40-22/4022FI562_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI562_ACCU.TOTALIZER.PV,-1,
520,4022FI562_ACCU.PVALGO.PV,T,520,TRUE,Dosering av PEG,EXP_PARENT,FALSE,kg/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI562_ACCU.PVALGO.PV,40-22,/Assets/S-plant/40-22/4022FI562_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI562_ACCU.PVALGO.PV,-1,
521,4022FI584.DACA.PV,T,521,TRUE,Kamstrup multical 603 D temperatur,EXP_PARENT,FALSE,K,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,0,-100,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI584.DACA.PV,40-22,/Assets/S-plant/40-22/4022FI584,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI584.DACA.PV,-1,
522,4022FI584B.DACA.PV,T,522,TRUE,Kamstrup multical 603 energi,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,-300,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FI584B.DACA.PV,40-22,/Assets/S-plant/40-22/4022FI584B,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FI584B.DACA.PV,-1,
523,4022FIC306.PIDA.OP,T,523,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC306.PIDA.OP,40-22,/Assets/S-plant/40-22/4022FIC306,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC306.PIDA.OP,-1,
524,4022FIC306.PIDA.SP,T,524,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,15000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC306.PIDA.SP,40-22,/Assets/S-plant/40-22/4022FIC306,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC306.PIDA.SP,-1,
525,4022FIC306.DACA.PV,T,525,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,15000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC306.DACA.PV,40-22,/Assets/S-plant/40-22/4022FIC306,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC306.DACA.PV,-1,
526,4022FIC307.PIDA.OP,T,526,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34038E+17,4022FIC307.PIDA.OP,40-22,/Assets/S-plant/40-22/4022FIC307,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC307.PIDA.OP,-1,
527,4022FIC307.PIDA.SP,T,527,TRUE,Utspedning av Ungerol med vann,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34038E+17,4022FIC307.PIDA.SP,40-22,/Assets/S-plant/40-22/4022FIC307,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC307.PIDA.SP,-1,
528,4022FIC307.DACA.PV,T,528,TRUE,Regulering liten vannmengde,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34038E+17,4022FIC307.DACA.PV,40-22,/Assets/S-plant/40-22/4022FIC307,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC307.DACA.PV,-1,
529,4022FIC309.PIDA.OP,T,529,TRUE,Lutnøytralisering av sulfonsyre,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC309.PIDA.OP,40-22,/Assets/S-plant/40-22/4022FIC309,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC309.PIDA.OP,-1,
530,4022FIC309.PIDA.SP,T,530,TRUE,Lutnøytralisering av sulfonsyre,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC309.PIDA.SP,40-22,/Assets/S-plant/40-22/4022FIC309,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC309.PIDA.SP,-1,
531,4022FIC309.DACA.PV,T,531,TRUE,Lutnøytralisering av sulfonsyre,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC309.DACA.PV,40-22,/Assets/S-plant/40-22/4022FIC309,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC309.DACA.PV,-1,
532,4022FIC342.PIDA.OP,T,532,TRUE,Dosering av PEG,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC342.PIDA.OP,40-22,/Assets/S-plant/40-22/4022FIC342,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC342.PIDA.OP,-1,
533,4022FIC342.PIDA.SP,T,533,TRUE,Dosering av PEG,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,50,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC342.PIDA.SP,40-22,/Assets/S-plant/40-22/4022FIC342,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC342.PIDA.SP,-1,
534,4022FIC342.DACA.PV,T,534,TRUE,Dosering av PEG,EXP_PARENT,FALSE,l/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,50,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC342.DACA.PV,40-22,/Assets/S-plant/40-22/4022FIC342,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC342.DACA.PV,-1,
535,4022FIC562.PIDA.OP,T,535,TRUE,Ammoniakkmengde til nøytralisering,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC562.PIDA.OP,40-22,/Assets/S-plant/40-22/4022FIC562,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC562.PIDA.OP,-1,
536,4022FIC562.PIDA.SP,T,536,TRUE,Ammoniakkmengde til nøytralisering,EXP_PARENT,FALSE,kg/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC562.PIDA.SP,40-22,/Assets/S-plant/40-22/4022FIC562,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC562.PIDA.SP,-1,
537,4022FIC562.DACA.PV,T,537,TRUE,Ammoniakkmengde til nøytralisering,EXP_PARENT,FALSE,kg/h,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,2000,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022FIC562.DACA.PV,40-22,/Assets/S-plant/40-22/4022FIC562,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022FIC562.DACA.PV,-1,
538,4022LI563.DACA.PV,T,538,TRUE,Nivå i tank NH3,EXP_PARENT,FALSE,m3,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,45,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022LI563.DACA.PV,40-22,/Assets/S-plant/40-22/4022LI563,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022LI563.DACA.PV,-1,
539,4022PHIC288.PIDA.OP,T,539,TRUE,pH Ungerol,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC288.PIDA.OP,40-22,/Assets/S-plant/40-22/4022PHIC288,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC288.PIDA.OP,-1,
540,4022PHIC288.PIDA.SP,T,540,TRUE,pH Ungerol,EXP_PARENT,FALSE,pH,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,14,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC288.PIDA.SP,40-22,/Assets/S-plant/40-22/4022PHIC288,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC288.PIDA.SP,-1,
541,4022PHIC288.DACA.PV,T,541,TRUE,pH Ungerol,EXP_PARENT,FALSE,pH,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,14,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC288.DACA.PV,40-22,/Assets/S-plant/40-22/4022PHIC288,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC288.DACA.PV,-1,
542,4022PHIC575.PIDA.OP,T,542,TRUE,pH regulering,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC575.PIDA.OP,40-22,/Assets/S-plant/40-22/4022PHIC575,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC575.PIDA.OP,-1,
543,4022PHIC575.PIDA.SP,T,543,TRUE,pH regulering,EXP_PARENT,FALSE,pH,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,14,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC575.PIDA.SP,40-22,/Assets/S-plant/40-22/4022PHIC575,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC575.PIDA.SP,-1,
544,4022PHIC575.DACA.PV,T,544,TRUE,pH regulering,EXP_PARENT,FALSE,pH,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,14,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC575.DACA.PV,40-22,/Assets/S-plant/40-22/4022PHIC575,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC575.DACA.PV,-1,
545,4022PHIC576.PIDA.OP,T,545,TRUE,pH visning NH3,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC576.PIDA.OP,40-22,/Assets/S-plant/40-22/4022PHIC576,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC576.PIDA.OP,-1,
546,4022PHIC576.PIDA.SP,T,546,TRUE,pH visning NH3,EXP_PARENT,FALSE,pH,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,14,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC576.PIDA.SP,40-22,/Assets/S-plant/40-22/4022PHIC576,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC576.PIDA.SP,-1,
547,4022PHIC576.DACA.PV,T,547,TRUE,pH visning NH3,EXP_PARENT,FALSE,pH,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,14,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PHIC576.DACA.PV,40-22,/Assets/S-plant/40-22/4022PHIC576,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PHIC576.DACA.PV,-1,
548,4022PI003.DACA.PV,T,548,TRUE,Trykk etter mikser,EXP_PARENT,FALSE,bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,10,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PI003.DACA.PV,40-22,/Assets/S-plant/40-22/4022PI003,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PI003.DACA.PV,-1,
549,4022PIC002.PIDA.OP,T,549,TRUE,Trykkregulering nøytralisering,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC002.PIDA.OP,40-22,/Assets/S-plant/40-22/4022PIC002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC002.PIDA.OP,-1,
550,4022PIC002.PIDA.SP,T,550,TRUE,Trykkregulering nøytralisering,EXP_PARENT,FALSE,bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,5,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC002.PIDA.SP,40-22,/Assets/S-plant/40-22/4022PIC002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC002.PIDA.SP,-1,
551,4022PIC002.DACA.PV,T,551,TRUE,Trykkregulering nøytralisering,EXP_PARENT,FALSE,bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,5,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC002.DACA.PV,40-22,/Assets/S-plant/40-22/4022PIC002,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC002.DACA.PV,-1,
552,4022PIC397.PIDA.OP,T,552,TRUE,Trykk i ammoniakkledning,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC397.PIDA.OP,40-22,/Assets/S-plant/40-22/4022PIC397,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC397.PIDA.OP,-1,
553,4022PIC397.PIDA.SP,T,553,TRUE,Trykk i ammoniakkledning,EXP_PARENT,FALSE,bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,16,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC397.PIDA.SP,40-22,/Assets/S-plant/40-22/4022PIC397,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC397.PIDA.SP,-1,
554,4022PIC397.DACA.PV,T,554,TRUE,Trykk i ammoniakkledning,EXP_PARENT,FALSE,bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,16,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC397.DACA.PV,40-22,/Assets/S-plant/40-22/4022PIC397,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC397.DACA.PV,-1,
555,4022PIC420.PIDA.OP,T,555,TRUE,Trykkregulering nøytralisering,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC420.PIDA.OP,40-22,/Assets/S-plant/40-22/4022PIC420,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC420.PIDA.OP,-1,
556,4022PIC420.PIDA.SP,T,556,TRUE,Trykkregulering nøytralisering,EXP_PARENT,FALSE,bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,12,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC420.PIDA.SP,40-22,/Assets/S-plant/40-22/4022PIC420,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC420.PIDA.SP,-1,
557,4022PIC420.DACA.PV,T,557,TRUE,Trykkregulering nøytralisering,EXP_PARENT,FALSE,bar,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,12,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022PIC420.DACA.PV,40-22,/Assets/S-plant/40-22/4022PIC420,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022PIC420.DACA.PV,-1,
558,4022SC020.AUTOMANA.OP,T,558,TRUE,Styring nøytraliseringspumpe syd,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022SC020.AUTOMANA.OP,40-22,/Assets/S-plant/40-22/4022SC020,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022SC020.AUTOMANA.OP,-1,
559,4022SC574.AUTOMANA.OP,T,559,TRUE,Hastighetsregulering 22P19,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022SC574.AUTOMANA.OP,40-22,/Assets/S-plant/40-22/4022SC574,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022SC574.AUTOMANA.OP,-1,
560,4022TI030.DACA.PV,T,560,TRUE,Temperatur ut av nøytraliseringskjøler sløyfe 1,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022TI030.DACA.PV,40-22,/Assets/S-plant/40-22/4022TI030,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022TI030.DACA.PV,-1,
561,4022TI304.DACA.PV,T,561,TRUE,Temperatur inn på nøytraliseringssløyfe 1,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,1,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022TI304.DACA.PV,40-22,/Assets/S-plant/40-22/4022TI304,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022TI304.DACA.PV,-1,
562,4022TIC304.PIDA.OP,T,562,TRUE,Temperaturregulering kjølevann Ungerol,EXP_PARENT,FALSE,%,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022TIC304.PIDA.OP,40-22,/Assets/S-plant/40-22/4022TIC304,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022TIC304.PIDA.OP,-1,
563,4022TIC304.PIDA.SP,T,563,TRUE,Temperaturregulering kjølevann Ungerol,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022TIC304.PIDA.SP,40-22,/Assets/S-plant/40-22/4022TIC304,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022TIC304.PIDA.SP,-1,
564,4022TIC304.DACA.PV,T,564,TRUE,Temperaturregulering kjølevann Ungerol,EXP_PARENT,FALSE,°C,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4022TIC304.DACA.PV,40-22,/Assets/S-plant/40-22/4022TIC304,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4022TIC304.DACA.PV,-1,
565,4014FI519_ACCU.TOTALIZER.PV,T,565,TRUE,Svovelmengde fra 14P10,EXP_PARENT,FALSE,kg,,,TRUE,FALSE,FALSE,,TRUE,,,,FALSE,,,,60,,100,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,s,1.34036E+17,4014FI519_ACCU.TOTALIZER.PV,40-14,/Assets/S-plant/40-14/4014FI519_ACCU,U,DEFAULT_RULE,TRUE,,,UF-35ESV01,EXP_LINK,OPC,F4,VALUE,4014FI519_ACCU.TOTALIZER.PV,-1,
